timedelta,n_tokens_title,n_tokens_preview,preview_subjectivity,n_tokens_content,prop_non_stop,prop_unique_non_stop,num_imgs,num_hrefs,n_tokens_cross,subjectivity_cross,content_cross,subcategory1_Attractions,subcategory1_Australia,subcategory1_Beauty & Wellness,subcategory1_Food Guides,subcategory1_Malaysia,subcategory1_Sales & Promotions,author_category_100 to 200 posts,author_category_More than 200 posts,0,1,2,3,4,0,1,2,3,4,0,1,2,3,4
294,14,23,0.0,565,1.1746323529411764,0.44176706827309237,4,1,181930,0.0,18.359017504930975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.787583,5.036779,7.637467,5.6731167,6.7406373,11.327919,3.9793403,6.188172,5.6096144,4.7392244,10.92813,4.164369,1.8455185,6.429903,6.160462
327,14,21,0.8333333333333334,1337,1.1150643451930355,0.3074433656957929,12,31,393078,0.35845367510763854,0.35094050103828367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1239605,3.2883003,7.3676624,5.416257,4.65828,10.257681,5.143897,5.9442773,5.9189277,4.780997,9.059557,3.444745,2.4264455,6.2111993,5.042882
1325,16,31,0.5833333333333334,1247,1.1369975389663658,0.37815126050420167,18,31,618512,0.05402376509770877,99.35988285019965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075393,4.734411,7.469502,4.8900056,6.7393856,10.67825,4.7989726,6.368375,6.4377623,5.6258793,0.7622136,-0.41408762,1.8470566,4.8906636,4.3542824
872,17,23,0.0,1654,0.9818621523579202,0.2698961937716263,6,7,646714,0.0,31.189803973783903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.965203,3.8631628,8.162055,5.4507003,4.232472,11.885605,4.294533,5.5239058,4.768326,5.2731466,11.916318,4.2565136,2.2406547,6.030109,5.39481
1310,19,24,0.5848484848484848,640,1.071884984025559,0.43234323432343236,8,1,291840,0.11346735755826662,14.572356766398016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833919,2.4900322,7.0209303,6.0956526,4.7843766,7.0044775,1.9354161,5.05192,5.289601,5.3227415,1.2528316,0.10592499,1.774451,5.564504,4.695427
236,20,25,0.45,483,1.1054945054945056,0.41379310344827586,3,14,241500,0.08061916866028711,48.44093397300887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.999998,2.1979234,6.9268694,6.1786046,5.24057,6.354443,1.9845356,4.911657,5.498676,5.159665,1.1668928,0.041350402,1.9381064,5.366514,4.1261024
944,14,23,0.0,1303,1.0377794911333846,0.3056092843326886,6,3,419566,0.0,50.64178638383683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.247175,5.0732884,8.497388,5.412985,4.766948,10.914487,4.252068,5.91005,4.987539,4.462681,9.635155,4.2080355,1.8684883,6.666122,5.932825
507,18,31,0.0,907,1.0679287305122493,0.3245382585751979,6,17,506106,0.0,95.37792576179808,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0153527,1.787191,6.678373,5.9379225,4.7647147,4.3493457,0.421688,4.48526,4.68083,5.5305996,7.495169,2.5123286,2.20202,6.2522726,4.665888
1187,19,27,0.4833333333333334,1489,0.9797297297297297,0.2926829268292683,9,4,763857,0.0,106.96968485477993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.511367,3.9431918,7.8458247,5.949892,5.8060365,11.107921,4.8007646,7.757385,4.216713,4.7917275,11.7326765,4.094369,2.2546742,5.9559317,5.5120435
552,16,10,0.5,970,0.9389865563598759,0.31398416886543534,9,6,155200,0.0856676502509836,86.38515287724391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.992504,3.4317608,7.6457314,5.19662,4.167818,1.7926089,-0.55995566,4.0057106,4.385059,5.656186,6.7590966,2.6064825,1.8441583,6.5447516,5.585372
1005,12,26,0.5625,1323,1.166923076923077,0.42150170648464164,17,48,412776,0.0,71.86931302623655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5242739,0.8951399,6.2133846,5.122628,3.9338415,3.68844,0.09530675,4.566227,4.207341,5.763027,-2.5630684,-0.54690516,2.4291878,4.863626,4.228394
749,19,22,0.5909090909090909,482,1.0662251655629138,0.39737991266375544,3,12,201476,0.11442063084081353,25.412510193854946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.021476,1.8211546,6.721375,5.3444147,4.563733,4.168094,0.27365613,4.609545,4.2821937,5.669085,6.797335,2.2792299,1.6407627,6.4478083,4.7824693
870,17,25,0.0,3001,1.1212424849699398,0.38755020080321284,20,83,1275425,0.0,199.6405046305074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73263174,0.39234868,5.9385386,5.4046636,3.6456351,2.9553826,-0.091139466,4.2472963,4.498045,5.700602,-2.58429,-0.54085225,2.4352462,4.8693867,4.22664
1314,17,31,0.16666666666666666,686,1.091867469879518,0.36419753086419754,6,4,361522,0.0,17.197810835629014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6154094,1.5207341,6.705636,5.460699,4.308056,6.129935,1.735886,5.0398645,5.4458904,5.187148,8.398572,3.2700887,1.8929878,6.454473,4.6138124
630,17,24,0.8,2010,1.070747616658304,0.2506203473945409,9,11,820080,0.30300359235607843,17.56124112674227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.787817,4.539464,8.327133,6.4515886,5.500198,10.936455,4.7864614,5.2884517,6.650095,5.6594377,12.193635,4.82519,2.054194,6.3855443,6.0297575
1321,16,31,0.39999999999999997,600,1.140893470790378,0.3837638376383764,9,3,297600,0.12409530409530407,78.71928337179301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1536393,2.4748514,6.989254,4.6414576,4.4690185,5.966933,1.7866975,5.3129597,4.5984793,5.7139688,4.795119,1.6055244,1.2187148,6.377975,5.779672
1063,11,23,0.4,1247,1.1184947958366693,0.3249551166965889,8,3,315491,0.0,18.37184682132454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.4243355,5.335152,8.177463,4.556253,5.3290224,11.516881,4.816626,6.188487,5.390662,5.0042763,9.12717,3.8696954,1.7439117,6.7045317,5.887845
320,16,26,0.0,868,0.9775943396226415,0.3209169054441261,9,2,361088,0.0,124.02713321372367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.1347904,1.805865,6.725652,5.3579326,4.567654,3.8394558,0.086452216,4.5917883,4.11542,5.7071185,4.3708973,1.3254789,1.6877096,6.1577463,4.8683157
120,11,13,0.0,1406,1.1190817790530847,0.31166347992351817,16,5,201058,0.0,59.945339862132585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.601786,4.9297347,8.120782,6.849011,5.9298124,10.612105,5.123331,6.4100833,5.9368496,4.7914987,10.513645,4.4980297,2.356254,6.27854,5.4455385
712,18,20,0.0,475,1.1348314606741574,0.3900414937759336,3,13,171000,0.0,61.71323086548246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.517675,4.1326013,7.7728214,5.6941676,5.9389863,10.853383,5.362834,6.40229,5.451647,5.6465063,5.1114135,1.7007776,1.2427405,6.3476276,5.8121996
133,20,7,0.45454545454545453,512,0.9616161616161616,0.4448979591836735,5,1,71680,0.1688659519238032,55.494605409554914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.165283,4.2860527,7.48311,5.817185,6.912732,11.692207,4.7630363,5.945179,4.5659995,4.275059,3.1690657,0.80654895,1.6790918,5.792879,5.233101
1088,14,21,0.35000000000000003,1804,1.1067694001100716,0.3177304964539007,26,7,530376,0.04849786670384827,116.77458337649423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7216454,3.1450121,7.062753,4.4987607,5.016267,7.1418176,2.175997,5.1898966,4.294222,5.521107,1.5250773,-0.12958375,1.5984576,5.188586,5.0025163
320,11,22,0.7,2612,1.030554507732931,0.2660891089108911,17,17,632104,0.22719730698594337,83.55056105379218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.7770033,3.2764277,6.8742156,6.0296454,6.1768856,11.195212,5.202352,6.905061,5.4907017,5.27321,10.762627,4.500818,2.0919917,6.2420835,5.310603
1082,19,29,0.9,2583,1.0668728256667954,0.26082251082251084,14,12,1423233,0.0,182.13163652879237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.606597,4.6018286,7.613141,6.056308,7.052539,11.071175,4.8789144,5.238529,5.568174,5.0514684,10.337175,4.248787,1.7914923,6.3430424,5.762143
458,16,20,0.55,1435,1.1141456582633054,0.31153846153846154,11,10,459200,0.0849868699526594,87.99532191748052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.825268,4.2618823,7.3826337,5.16951,6.219346,11.151857,4.082016,5.5991173,4.275298,5.1136813,11.384511,4.3113084,1.8203056,6.311581,5.977242
336,12,15,0.3,1116,0.990909090909091,0.32273838630806845,0,14,200880,0.015450997623929943,61.9733313777928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2416162,3.0187583,7.4963083,5.7817874,4.2313232,10.946938,4.3257737,5.3160834,4.2074556,5.0325065,7.679598,2.9221652,2.3062057,6.3528266,4.7122946
732,19,18,0.0,1798,1.0503074343208496,0.29022988505747127,10,6,614916,0.0,88.08073704201182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.671032,3.5031247,7.8306494,6.2676735,5.424298,10.683652,3.7342362,5.986015,4.526678,5.1861506,10.942642,4.506267,2.116543,6.412296,5.63815
423,13,23,0.4772727272727273,357,1.1094224924012157,0.42857142857142855,4,17,106743,0.09411044428556427,31.299915134936537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.918774,4.568812,7.5763106,6.7356405,7.119878,7.3820777,2.011076,5.6708655,3.904803,5.592322,4.539707,1.797023,1.3810797,6.7928205,5.126938
1062,12,15,0.0,855,1.2135922330097086,0.3128491620111732,8,17,153900,0.0,44.96886128776053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.631003,3.4654646,7.5969334,6.7238536,5.707658,8.765326,3.2364235,5.506098,6.726975,4.8060703,7.57059,2.542126,2.4827826,5.9390492,4.3065233
894,13,20,0.2125,1926,1.247529901196048,0.3563579277864992,10,31,500760,0.040978994758522305,241.29088815994476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.001509,4.257969,7.4640474,5.058903,6.406209,10.039521,4.421401,6.533388,4.0780473,5.3703284,4.798165,1.4413142,1.8488216,5.827388,5.528506
705,14,14,0.5,528,1.1518737672583828,0.3888888888888889,3,7,103488,0.10665633556258558,10.06785018979588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.782963,4.747654,7.8386774,6.264844,6.7175946,2.821164,-0.13506636,4.20675,4.510202,5.683927,7.1112294,2.9189386,1.6868454,6.670284,5.818669
1065,17,23,0.2777777777777778,2292,1.0755379885814669,0.26881720430107525,24,4,896172,0.0,61.80875354465038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57095784,0.28398195,5.861536,5.3023953,3.5886707,4.2427483,0.449411,4.737939,3.9367273,5.7673774,8.885428,3.1378462,2.2686307,6.0669894,4.713114
497,18,23,0.0625,1478,1.042225201072386,0.2998204667863555,7,15,611892,0.004382847255996925,90.64461362732507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.020392,4.3697104,7.6121197,6.500159,6.219096,10.839881,4.932217,6.0258756,5.9670925,4.8020263,10.937951,3.8657131,2.2459028,6.331572,5.42511
1322,15,31,0.6611111111111111,1181,1.068259385665529,0.3377777777777778,10,6,549165,0.0,81.24159812097474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.242987,4.8318157,8.252498,5.5046587,4.7718344,10.257684,3.3009079,5.747996,6.176495,3.929674,9.188487,4.210485,1.7255884,6.6613126,5.981748
77,18,17,0.45454545454545453,4036,1.1173582126196906,0.36,44,57,1235016,0.10146215016240978,218.13192875086153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.340866,1.5730692,6.601273,4.7363086,3.9422147,2.2532299,-0.41529173,4.261797,4.1949997,5.7621326,-1.1897842,-0.5394553,2.2686965,4.8246136,4.1743565
823,14,31,0.6,2308,1.1012163336229366,0.33589743589743587,33,1,1001672,0.08000507043292275,189.3063478468306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0283225,1.1679252,6.2469378,5.323446,4.237867,10.930093,4.760739,5.5566206,6.5873013,4.726168,0.50324684,0.20254336,1.926878,5.7932653,4.693798
66,20,12,0.0,716,1.1082621082621082,0.3918918918918919,5,4,171840,0.0,49.329292740951665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.061035,3.783917,7.6362877,6.5430875,5.665374,10.143592,4.365356,6.2951393,4.424217,5.4363575,0.13276325,0.015478203,1.9679942,5.628109,4.553234
657,15,20,0.5,1198,1.2073067119796093,0.38802660753880264,14,27,359400,0.12966312576312577,106.03662646104759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.234215,4.9594812,7.781568,4.6164775,6.033874,10.731672,4.7695827,6.4494905,3.9633386,4.291474,6.577021,2.6027818,2.206489,6.286719,4.8043375
741,21,24,0.5,1134,1.0573991031390135,0.3956043956043956,9,25,571536,0.0,134.2871389040158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.397022,2.3891509,7.1124573,5.1923265,4.5869207,4.115849,0.16355576,4.847847,3.9125896,5.759915,-0.08320372,-0.5589891,1.921687,4.808763,4.5269938
1076,12,21,0.4666666666666666,1537,1.0019467878001298,0.2854785478547855,9,3,387324,0.0,83.37372929503927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.494179,2.204559,7.070897,5.785963,4.456536,7.231347,2.2429197,5.3200927,4.250086,5.689846,10.629261,4.19328,2.5151725,5.916876,5.131233
59,15,23,0.0,1839,1.226696083838941,0.401854714064915,13,64,634455,0.0,87.34714001945216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55436105,0.36225638,5.874419,5.379068,3.646757,4.8954372,0.8426877,4.4290814,5.2198067,5.5413637,-1.9438406,-0.49130514,2.365612,4.9393716,4.242099
1,17,19,0.5666666666666668,609,1.129692832764505,0.3978494623655914,7,5,196707,0.1258187162631607,22.803042339236516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.491525,5.248004,7.8788486,5.825422,6.1734905,9.464723,4.2271943,6.096237,5.3550224,3.758348,2.6890774,0.28371263,1.6607136,5.4287953,4.345383
834,17,24,1.0,1191,1.1207191780821917,0.32537960954446854,8,25,485928,0.3277228857070889,121.65813041892984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.281013,4.066981,7.451446,6.008375,6.9691896,10.46919,5.165384,5.9649434,5.129117,5.785149,9.743411,3.1715453,2.3270352,5.8757935,4.172572
1226,15,14,0.5,430,1.119106699751861,0.5052631578947369,6,6,90300,0.10764610389610389,40.74397265793369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4462743,2.1828291,6.7772207,4.8082595,4.309018,3.903269,0.085052304,4.787527,3.8664963,5.771859,-0.49526927,-0.58646405,1.9404411,4.9388366,4.5774903
284,16,26,0.15,2143,1.1855719031798766,0.2971014492753623,19,71,891488,0.022690949675324673,253.90152930243687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.17238,5.3305607,7.870243,5.899282,6.16909,9.906889,4.3630886,4.8574533,6.502132,4.320113,10.82732,4.140306,2.5530639,6.0829797,4.779488
389,19,23,0.5,1091,1.0460829493087558,0.32286995515695066,14,3,476767,0.2218248678659235,88.87055265049284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.8689156,2.7017574,7.0223746,5.8259816,5.2982183,9.1890955,3.4048738,5.5248303,6.3582206,4.88679,10.07078,4.1517673,2.577066,6.1468534,4.9439006
707,19,24,0.6428571428571429,506,1.0020876826722338,0.42857142857142855,4,15,230736,0.12406745018758007,52.11939260890034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.344642,2.9914002,6.7807813,5.8295574,6.046992,5.6012354,1.0261302,4.6409264,5.128337,5.54878,4.349372,0.7088449,1.499118,5.485442,4.7061744
235,15,26,0.4181818181818182,1732,1.104959630911188,0.4011406844106464,9,19,675480,0.12350908981590793,117.56099002018757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.059078,4.7514925,7.6947017,6.0821114,5.7689786,10.274442,3.1841717,5.9144316,6.7428656,4.417746,1.2872474,0.014638105,1.796238,5.3108463,4.9242086
216,14,11,0.5333333333333333,920,1.1379310344827587,0.42093023255813955,8,24,141680,0.0,76.39682917162106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9934527,0.5539278,6.161182,4.9582324,3.541514,9.527374,3.477422,6.017026,6.7965074,4.3266525,1.3441515,-0.5478745,1.5726924,4.761898,4.4752455
480,12,31,0.4166666666666667,754,1.1718963165075034,0.3375796178343949,5,7,280488,0.0,48.47663667296664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.913243,3.9204693,7.4121156,5.334975,6.452336,10.846743,4.1213493,7.3207006,4.4391017,4.985961,10.495801,4.19595,1.6522782,6.4309797,5.8687525
515,16,20,1.0,401,1.0981432360742707,0.4019138755980861,4,15,128320,0.0,-13.503545465523489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.995284,4.7981663,7.718317,4.9999022,6.544825,4.468867,0.46263653,4.9329863,4.126611,5.714441,5.5131073,1.3375529,1.9394358,5.6632924,4.378566
789,17,22,0.8,1506,1.09526982011992,0.3894927536231884,14,6,563244,0.0,108.2592423798038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0364113,2.8186262,7.303593,5.8000307,4.6657314,11.3484125,4.091379,5.0029025,5.694248,5.5906568,0.15228881,0.071593754,1.9810667,5.669904,4.6303635
118,18,9,0.3333333333333333,1649,1.2123623011015912,0.3376413570274637,10,12,267138,0.006093987398194516,28.71073697790022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7705927,2.599335,7.091647,6.1897655,4.7371893,11.149598,4.7438045,5.7443795,4.619649,4.0806603,7.1058407,2.5233612,1.6017076,6.398608,5.2735972
144,19,15,0.0,1725,1.0722063037249283,0.2722298221614227,25,13,491625,0.0,101.83445916614603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.871759,5.0852823,7.5297375,5.6368065,7.0857677,9.782943,3.6129434,6.115823,6.8761935,4.009214,7.9197583,3.229118,1.6577076,6.6352777,5.448296
1270,13,21,0.0,1241,1.0846905537459284,0.35443037974683544,19,48,338793,0.0,52.842144552894936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7104497,1.7893447,6.5753565,5.9693475,4.886568,10.034428,4.165601,5.7395897,7.1365848,4.6696153,4.9577327,1.1320262,1.9580631,5.521484,4.3553476
883,13,23,0.0,2062,1.1280547409579669,0.27719821162444114,26,17,616538,0.0,196.3752497623122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.463874,4.7267437,8.402253,4.5980506,4.4249077,10.630724,3.8954628,6.020337,4.2690787,4.5549564,10.799695,3.2469728,2.1609015,5.8022594,4.9162292
39,19,24,0.0,2256,1.015817223198594,0.25995316159250587,25,11,1028736,0.0,122.17266363741332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.998898,3.1847975,6.8628163,5.1683545,5.9271564,7.650435,2.2982662,5.5751762,4.9604726,5.5632477,8.741058,2.8536851,1.8555824,6.0888424,4.897271
1001,15,25,0.3,1523,1.0445901639344262,0.32149532710280376,12,33,571125,0.09001941638608303,131.42782622894396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.635252,3.867431,7.655047,6.457256,5.7886944,10.96836,3.4280038,6.48378,6.195827,4.7504654,8.439659,3.477652,1.9286746,6.376433,5.0836163
1110,16,19,0.5666666666666667,1206,0.9775747508305648,0.35023041474654376,11,18,366624,0.15238803854875285,23.02420561257028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.091494,3.5918317,7.839586,5.831763,5.0230894,11.699059,4.863677,7.450721,4.466282,4.568616,9.1314535,3.078757,2.0707502,6.133185,5.1416836
298,14,25,0.5399999999999999,2121,1.204062352385451,0.2857142857142857,30,19,742350,0.0,166.16986166936087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.987749,4.0285764,8.173643,6.816565,5.3850183,7.098858,2.2611492,4.8689938,5.7277594,5.17677,8.463545,3.500325,1.7804883,6.5973296,5.213071
130,11,13,0.0,1177,1.0855431993156544,0.3723196881091618,12,10,168311,0.0,79.43754481113719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.790883,5.28251,8.562726,5.069063,4.8010907,10.193056,3.864764,5.252693,5.087429,4.9567585,1.2479107,0.37864497,1.7243838,5.9636726,4.8401537
250,17,17,0.24230769230769234,1617,1.1161330822347773,0.31514084507042256,11,30,467313,0.0,135.85193362616948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3154404,0.9816635,6.580843,5.0442123,3.6572654,11.728558,4.265216,5.347812,4.8902717,5.4247146,8.671674,2.9080496,1.7822677,6.277922,5.383119
39,14,6,0.06666666666666667,1392,1.1598837209302326,0.3413848631239936,16,16,116928,0.031419388105434626,122.46697681440655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.255736,2.942874,6.9854517,4.574045,4.930598,10.325457,4.113454,4.758639,5.4329486,3.8668647,3.7913942,0.5805939,1.3665574,5.584351,4.806893
111,17,11,0.0,1432,1.1411516853932584,0.34053156146179403,20,19,267784,0.0,101.15762611910966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.355895,4.1793714,8.353511,5.3538494,4.4934506,10.986747,3.8169775,6.3539577,5.4345675,3.8436422,7.4449697,1.975922,1.7377467,5.8400087,4.620367
228,17,25,0.22727272727272727,783,1.1410090556274257,0.3489736070381232,7,7,332775,0.018243517905102404,19.806557363790493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.574924,4.7711005,7.528475,6.407828,7.0774317,10.802694,4.1691537,5.4722996,6.8815393,4.808456,3.7249806,1.2112833,1.4132149,6.1955814,5.642437
765,18,17,0.3,1694,1.0702894270525694,0.27899686520376177,5,24,518364,0.08267204657411556,160.71067864318746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.539961,4.600295,8.208072,6.262859,5.2042866,4.0557747,0.28702205,4.42573,4.5502076,5.60314,11.449313,4.0912256,1.8376864,6.280539,5.953126
130,17,9,0.16666666666666666,1430,1.0528169014084507,0.33274647887323944,16,19,218790,0.016700681276704658,1.167164153886988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7551565,2.6965497,7.1626534,6.169762,4.8685164,10.537871,4.610677,5.1029468,6.6254706,4.3608546,6.5142126,2.5596564,1.8150858,6.5102906,5.4202223
547,13,22,0.4666666666666666,1486,1.032258064516129,0.2569558101472995,11,15,424996,0.2052163636363636,143.39840382267536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.742446,5.0362086,7.8602695,5.37673,5.638214,5.8293524,1.3109831,5.272363,4.144311,5.5118504,11.293046,3.9890854,1.907446,6.169323,5.6158757
96,16,28,0.3833333333333333,1094,1.080373831775701,0.39663461538461536,9,7,490112,0.14729823361162644,120.7820976989562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.804284,3.4327168,8.115495,5.973395,4.616529,1.8846819,-0.48239124,3.9781811,4.454708,5.608275,1.1956255,0.41480255,1.8167334,5.985714,4.590245
369,16,28,0.42727272727272725,572,1.144927536231884,0.4230769230769231,8,15,256256,0.09091930026983312,28.036958870443794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47844,3.3977268,7.0689845,5.2521133,5.435398,7.483372,2.542093,5.5321574,4.705033,5.4916296,6.9971685,2.4039705,1.5709949,5.718835,4.4790235
371,17,23,0.0,762,1.0928667563930012,0.3764367816091954,11,7,297942,0.0,71.11253042607991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.60079,4.7117987,8.409372,4.593542,4.477224,4.270842,0.20656343,4.9330316,3.8324735,5.820287,4.877929,1.3475521,1.8698566,5.8331513,5.236368
738,15,8,0.0,889,1.1471264367816092,0.3470319634703196,15,7,106680,0.0,92.83530811993944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.009883,5.0352073,7.7875133,5.206027,6.6753397,7.4408126,1.6805229,5.270463,4.9634857,5.453596,10.017919,3.6858191,1.6842895,6.3906636,5.8624363
635,15,31,0.0,646,1.156549520766773,0.401840490797546,7,2,300390,0.0,50.06641568783789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48004,4.772664,8.257963,6.2480783,5.589795,3.8683724,0.05328831,4.752799,3.9009542,5.7502875,5.4624557,1.3394079,1.267799,5.611425,4.706815
159,14,28,0.7166666666666667,2309,1.1544785807009952,0.3614609571788413,22,69,905128,0.0,227.29263612195442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.602481,1.2321345,6.2745705,5.774399,4.118899,5.7439117,1.2762982,4.879067,4.7024455,5.845533,1.3692647,-0.072476916,1.9093528,5.174229,3.9841611
76,18,20,0.44523809523809527,2179,1.1816927322907085,0.34330143540669855,27,41,784440,0.09809851236406528,197.64544630178528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.925199,1.3722061,6.2666926,5.438642,4.157385,4.571293,0.56549627,4.9860578,3.9370165,5.7522945,1.0432473,0.13595659,1.7963817,5.6654778,4.4837675
347,15,23,0.7,1800,1.1237345331833521,0.3202247191011236,30,38,621000,0.2110472898382735,165.64586918761972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.8038893,2.441974,6.8987947,6.2954307,5.438125,10.552099,5.117531,6.571359,5.129958,5.5077376,3.97986,0.82010615,1.667087,5.565122,4.950459
592,16,9,0.0,1206,1.1080168776371309,0.32427184466019415,8,32,173664,0.0,73.95978571250708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.889171,5.061322,7.8098774,4.2690496,6.1713943,11.062817,4.2661448,6.2123437,5.8067985,4.276386,8.898414,2.9880407,1.5208569,6.2526402,4.99951
182,17,19,0.4,1091,1.1395348837209303,0.345088161209068,7,8,352393,0.05417298701298701,69.58678251506718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.819402,5.1040516,8.385646,4.8330183,4.9705667,6.401684,1.7557565,5.413277,4.3832445,5.5929103,8.66363,3.7853234,1.489211,6.7934017,6.22378
673,14,28,0.3125,1583,1.0436985433818873,0.32287822878228783,13,19,620536,0.07497232656333934,53.94302667164564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6863627,3.560633,7.4272733,6.12679,4.901195,6.469147,1.8586706,4.635875,5.529358,5.3676877,8.989557,3.9678144,1.9801236,6.593511,5.586368
